mtime,AB,AD,AG,AM,BJ,BR,CF,CK,CM,CV,CX,DE,EP,F,FI,FP,FR,GK,GR,HQ,HT,HV,IY,J,JQ,JS,KP,LT,LV,LY,MT,OT,QX,RY,SU
2021-11-07T08:50,7950400,7866624,8131689,8350537,8185381,7743714,7738510,8311062,7284208,7418495,7161103,8023939,9687516,7001614,7728649,9436433,6295076,7656335,7448721,10297367,7360530,6895928,6893675,7633848,5418371,7077485,8541118,8785491,6759890,9191322,7734173,6556494,8287705,6550067,7511327
2021-11-07T08:55,7971155,7724563,8840496,8925161,7638653,7057603,7283605,6815939,6568762,5963973,8651832,8923901,7093104,4422862,5148993,7998152,8231392,6584698,6825956,6357484,6945171,10464465,9069749,7992929,7863626,7983659,7164439,5684136,7673738,6944082,6425565,6906913,8298223,7056046,9310744
2021-11-07T09:00,7301658,5657398,7833855,8624170,7367747,6330705,7797914,7288936,7530771,7599999,7213068,7897465,6190265,8366223,9334134,9420198,6071005,9116791,6065557,7250117,7747104,6882920,8701578,7838926,5796856,6759079,5333784,7153273,6548916,6539835,6688175,6811169,7246834,8423857,7911060
2021-11-07T09:05,8299259,7565951,7878304,7159274,7747757,7725405,6253809,8143121,8282116,5752358,6072163,7504007,8238442,6827176,8880757,7413439,9305930,8931621,6950883,7759129,7070514,7309859,7080118,7768104,6495868,6914613,8232777,6105357,6918430,6733252,5966348,8001939,5478890,5768071,8282146
2021-11-07T09:10,7424704,6683728,7980136,8344911,7001517,5880707,6618671,7172777,7241025,7474721,7054890,7022231,8013853,6656016,7718047,6707268,6499179,7515546,7580872,8757638,7202646,10198579,7553565,7271180,7379918,7097664,7812759,6293543,7155442,7565371,7583066,7632074,9287772,7184808,8694005
2021-11-07T09:15,8065716,8612462,7513515,7139455,6918329,7363405,8347960,5647748,7224014,5454794,7557773,8019334,8386731,8110528,7395825,7950216,6405099,5421242,8061528,6936842,6679350,5601828,7926231,6949729,8197078,7325606,7658971,8901824,6464632,8506897,8119211,5987270,6745807,7671120,9675858
2021-11-07T09:20,7106213,6041628,7225400,6473011,7181584,8512023,6435747,8358549,7550085,6298412,7756080,8324688,8902048,8030633,7688989,6656154,7723419,6961512,7111392,8094452,7477090,5038346,8264489,6999877,8595362,6595830,7523618,8608644,7852711,6282462,7427734,7399517,8888619,6365687,8440943
2021-11-07T09:25,6942265,8533856,7806927,8294007,6438900,8266861,6619734,6728088,7440118,7148809,7596718,7226596,9113668,5360835,6816259,6797389,8558148,5024472,8476844,7147879,7482501,5931513,7016290,7445108,7147324,8359391,6442388,7202433,7931343,8322718,6700668,7298485,8599741,7608163,7757257
2021-11-07T09:30,8816678,8310108,9278103,9126684,10214538,8126444,7472483,7319922,9093094,6945774,7598139,7157332,6148268,8281932,8754622,10067977,8692717,5740792,7052652,7200938,5133153,6784674,6299643,8658552,8916733,7259780,8731823,7632506,7104521,6278664,7642494,5438235,6896247,6660116,8419814
2021-11-07T09:35,7620375,6438754,7341081,6128030,6456015,5869195,7570026,8109957,6735744,7480493,7072152,7310936,8849394,8200359,7897634,8046744,6402666,7505120,6071638,8313740,6510295,6562061,6505577,7148120,6558812,8050410,6855989,7243334,5169532,7385704,6970199,7591787,6968329,7348474,8481918
2021-11-07T09:40,9901457,6710444,7841156,6802511,7451560,6026891,7017300,7237197,5837028,6584056,7521475,4805483,5289202,6593363,8704011,7827066,6778347,8593195,6829760,7451883,7647208,7887633,7181776,6262574,7983700,8584087,7321543,8251663,6276694,6684910,8161080,6529314,6997122,6849502,8305311
2021-11-07T09:45,8130745,6253486,7521378,8567299,5664095,5902956,9053296,6566895,5291707,6128554,6927333,6879052,9669941,9226334,7325965,7512393,7259401,8332608,8138280,6888462,6562366,6884005,7423104,7929306,7546362,7400053,8151410,7940953,6331749,7857964,6688220,6908519,8343156,7213619,8239323
2021-11-07T09:50,7125749,7294846,8435576,8824374,6647575,6794958,8633881,6338835,7354143,7867106,8579703,6805232,7684816,7597321,7200066,6658703,8349497,7951209,7171662,7155888,7106324,7636301,10245359,7318300,6581884,8507449,6115869,7873307,7684439,7086064,6702529,5833067,6959076,5949159,7892979
2021-11-07T09:55,7452086,8336088,6253894,7769928,7149700,6243703,6445878,7781284,6827046,7567281,7620203,6371803,6298635,8957659,6505133,5495167,7749338,7086932,7403882,6646657,6038963,7962969,7735241,5933059,7521620,8774291,6142564,5838040,7802850,7072686,6784356,7750255,6840257,7414128,8593740
2021-11-07T10:00,10456245,7011455,8567524,6737765,8187825,8143329,7699993,5791198,6596235,7719245,8902060,5933381,9979448,7430589,7919891,8134017,5400669,5643017,6902748,6867247,8925674,6444366,7826937,7109788,6910527,7262480,6930770,6639728,5671483,8895674,5940745,6770700,7003032,6126841,6699816
2021-11-07T10:05,6712404,8780827,8301065,6391082,6667724,7695295,5905880,6300682,6962138,6896128,7941742,7185692,7738025,6875562,7855021,5562441,6818253,7315452,7307270,6839446,8886394,7072381,5141043,6214389,10064174,8358247,9756566,6796681,8882082,7138632,7131422,8458608,7471507,7838286,6899513
2021-11-07T10:10,8347546,6630216,6175027,8290972,6473817,6377515,7923805,6593146,7901777,7028269,6695727,7763990,8457616,7384348,6904667,8028647,6803675,5799830,9417826,8185287,7578720,6081340,7164019,6574528,6945748,6765306,8709911,8113074,5732591,7571436,8170972,10101388,7142813,6203002,6169825
2021-11-07T10:15,8266634,8703065,7716396,7959850,8080265,8353635,6549229,6469568,7376775,8118904,7929751,7555901,9084648,7195482,7175910,7831607,5650758,6349087,6431281,7556570,9540882,7991981,6798148,6223207,7101328,5448998,7422177,7811964,7385248,7465071,7858915,8302096,4422876,5751971,8203574
2021-11-07T10:20,6693227,9178289,9356150,7539867,7543601,9396544,4703852,7862440,6237668,7181800,7177753,5725860,6720429,8426922,7192443,7399471,6678262,8434715,5922861,7566833,7482850,6305538,8212418,7770412,8019635,7400290,7899920,4921615,6199306,8903598,7100059,5722909,7711708,6242210,7973299
2021-11-07T10:25,8557744,7301626,6714992,5864701,7006449,5688853,6555293,5401146,6320415,7255579,8543100,5716143,7422372,7784275,7266651,7278856,8604855,8059275,8250008,7983378,6602781,7698988,8589036,8090826,5682511,8236479,8422871,8237305,7812052,8069106,6776147,5782998,6416966,7532556,6703741
2021-11-07T10:30,6115759,7112042,6951694,6388489,7128993,9816113,7926089,7612792,6034625,7298775,6927629,6605624,5890307,7629683,9318945,6832260,7279653,6313362,8858595,7815688,7615827,10694687,7701594,9102387,7283152,6303783,7543650,8529043,7745701,6954579,9230434,6097995,8445881,6993982,8235532
2021-11-07T10:35,6160934,8762683,7932829,5932914,8320798,6622536,8852069,7099656,7331170,8085100,9352641,7608218,8953437,8320694,5950536,7962027,9257218,7859484,6642785,9395851,8390568,8485250,7452810,7451626,7519014,8428068,5431322,5825877,8070024,8404136,6378267,8449131,6921929,7114645,7279980
2021-11-07T10:40,7101962,7121008,7998707,7772352,6608915,5743982,8488513,6880765,7431196,9448782,5976740,7002190,8286309,7471369,6906926,6058266,8135082,5957213,5587984,7451090,6457745,6841452,8364956,7230170,7715595,7261299,5649690,6086265,7444631,6128216,7466613,6895958,8103245,7382652,5331861
2021-11-07T10:45,7608123,7145981,6389890,8403633,7697386,6861489,8391878,7372448,7091679,8158854,8190867,6202738,7290023,6480355,6404772,7557515,7573912,6921123,6138070,6181910,7369466,7445719,8175087,7165619,6801108,7149708,7500805,6606613,8195573,6117644,7538665,7999198,7072498,7930275,7382530
2021-11-07T10:50,7812219,8141444,5729366,6918419,9997164,7924430,7296426,7708985,7062512,8600527,7082606,7480086,6669985,7528444,7292865,9480761,6368992,6154838,7449524,7915700,7843317,6404593,6463738,6295489,6838466,8626625,8015955,6289415,7855716,8067767,6772467,7679730,6276321,5981164,5833389
2021-11-07T10:55,8495875,7350490,6708134,6651758,8178625,8544547,7248209,6664009,4898929,7720318,8065199,6870472,5693306,6279137,6170379,6341725,8888246,8397222,8870091,9464548,7304739,8398216,6817878,8197002,6781348,7935108,8733463,7076638,7359374,8291149,6407541,7340647,8012901,6514369,6757752
2021-11-07T11:00,5709934,7518990,9268300,7279283,6925236,7662936,8086315,7660590,5925249,7008823,7827603,8059903,5565712,7452899,7767079,6849437,6935463,7255263,6389700,6890523,8056544,9088692,6474990,7379467,6272477,8279390,8928926,8825461,8346658,9843352,6077716,7290757,7292519,11375655,6273878
2021-11-07T11:05,7060265,7559257,7789351,6942601,8410574,6519155,7316576,8794785,7618857,5750657,6461646,5488223,6975700,5795443,5492975,7769005,8385514,8070885,7159887,6431367,9346891,7484499,6999636,6218092,7806084,8315793,7743551,7822198,7865359,7273245,5999086,5988231,7045759,6988322,6577128
2021-11-07T11:10,6781037,7750915,7951573,5436497,7641145,7163391,6972424,5726477,8438211,7548535,9565849,9982417,9347348,5417711,6197178,6631477,6877623,6759115,8090705,6973395,6334002,5654412,6678253,7223038,7634745,6167481,6006005,8068795,8040696,9742421,6586716,6618691,7532856,4990972,7068886
2021-11-07T11:15,7013030,10500970,7985550,6188884,6853773,6955958,6519939,7053294,6917998,5797348,6498449,8341665,7492876,6829541,9030884,6062180,8442502,7759968,6714531,6961005,5715761,7441278,8025626,6173665,6129050,7479502,6528182,8229108,6601574,5758255,7154485,6353985,8504436,9115327,5424679
2021-11-07T11:20,5936147,7090872,7568786,7139649,7363995,7758539,5497061,9619770,7028563,8028423,7311309,7070741,9294645,6545458,7121190,7649613,5804926,7041026,10558570,6985730,7484410,8580480,8351177,6777115,6536021,5717802,7451170,5343875,7688616,6004842,9099157,7789532,9163043,6724643,8719446
2021-11-07T11:25,5300706,8256577,5774242,8637312,6914183,8814819,6988470,8197376,7520320,7472434,9379451,6246128,7503586,8638232,9802613,5768757,7521887,7277638,6003281,8275807,7724357,8211627,8296576,7686754,7308613,7379142,6097749,6789714,6411809,7872177,6455076,8477402,8733550,6271816,7861253
2021-11-07T11:30,9379353,7458381,7663120,9930413,6366149,6820995,7954983,8247635,7948170,7930843,6343896,8818056,8733502,8594614,5526003,5383386,6795309,5963864,8435801,6949855,6938190,6708789,8820302,7429714,5510885,6770499,7292479,8651844,9739366,8687276,5389092,8384821,8302602,7788859,8663842
2021-11-07T11:35,7610930,5499292,7616844,6382012,8523627,7164385,6083211,9680250,8008086,7522494,8198674,8396459,7314211,8181607,7098597,4329124,8373482,6550857,4407772,7163614,6467312,6084508,7823707,5217658,6733222,8124693,7714392,6271019,8877594,8062990,8641106,8061506,8390650,7325352,7724880
2021-11-07T11:40,8235317,7686522,6871211,8305453,6464110,8483826,7863270,7567135,7495389,8253692,9314833,9487317,7969476,7229727,7225850,9267071,8213446,6799547,7372161,6089323,9786932,8433509,9001554,6170663,6733420,7689514,7336665,5268625,7309679,6147027,8265635,6988595,9338210,6598181,7479318
2021-11-07T11:45,9102140,7872870,5819989,6649831,6696537,8375144,7894840,6838588,7898217,7679579,7568247,6172946,6910463,10226794,8079532,7339749,8191005,7796295,7207227,7933849,7696706,6508457,7642960,6415565,9116455,6387001,7854458,6551675,6071486,9509913,6546290,5561803,9213084,7190372,6299154
2021-11-07T11:50,6988711,7777678,8085948,5417988,7216755,8169658,7231136,6295946,8451558,6766684,8610895,7680217,7785444,6026300,6533357,8318254,6871165,7169913,7279172,6744314,6796518,6937442,6345602,6075639,7278555,6224956,8394642,7914157,6498991,6735176,8003797,7683228,9391784,7307054,7376998
2021-11-07T11:55,7284834,7184286,6307526,6394255,7223189,7901125,7646644,7396332,5992948,9707728,6730577,6440034,8610551,7651046,7890311,5564144,6644950,6536455,5751403,7717204,5745235,7012043,6801733,6069274,7193191,7319218,6957926,9405981,7093270,6343988,6852686,6296762,6802868,7051468,8251708
2021-11-07T12:00,6778709,7596653,7173928,7959497,7694213,5975741,6817847,8070369,8078912,7635785,7417435,8782367,8274786,6938919,8287139,6898173,5984773,7686556,7318763,6567255,7024556,8547293,6682495,8514898,6834951,6658160,8135890,7986500,7037822,7584817,8892981,6481335,7586650,7593113,7269231
2021-11-07T12:05,8450850,7251480,7566851,7918214,6810724,8327166,8548971,8569999,7288626,7549135,6488851,8552007,6449948,7057798,6970550,6315463,7353893,8248604,7928864,7178966,6842946,8583256,7128719,6946688,7700384,10023636,7738492,7003276,7232027,5597621,6551070,6767713,10137178,8193110,4306465
2021-11-07T12:10,6505679,5545489,6536569,8620393,6482573,6480666,6801073,8164976,7409331,5757674,6765465,6487521,8373857,7274554,9463479,7519897,9091005,6847149,7218868,9497968,6246309,6717254,6567276,9812472,8885025,6938743,6875453,7775401,7324111,7589761,7439885,6758756,7156242,7689747,6864637
2021-11-07T12:15,6006897,7708784,11069479,6647551,7245618,7287335,9260377,7329129,7472696,6399717,6607918,7257139,6362365,9037921,5640866,8112722,8046970,7000995,7883648,7620996,7141435,9009533,7688126,5780022,7406886,6976150,7976702,7969932,7324865,7689455,8156188,7116664,6263777,7777373,7479968
2021-11-07T12:20,8682373,10322445,6453298,6953158,6432211,6887468,6962337,7272481,6869893,7113403,6470614,8244082,8034764,6755917,6941558,7746792,6719898,6604260,6996146,6026260,6346006,6324660,8024807,7857319,9102800,7224013,8109497,7914699,8456638,6551417,8707453,6308559,6380305,7393811,5852017
2021-11-07T12:25,9054789,7352458,7379366,7121226,6783942,7519968,5971272,5256869,6282138,7459464,6641295,9968406,6615669,7143756,8366734,6919188,5904163,6898241,7689204,6916414,7183648,6919348,7102167,7971151,6552182,7570640,8783822,8025093,8082279,6499847,8191841,7261093,7077259,7173786,6211161
2021-11-07T12:30,8606837,5546893,8199939,7383876,7852268,7570255,6515103,7504712,8044641,7904766,6752547,6954500,8609740,8707175,6432355,6099769,7244431,6414240,9113800,6671226,7729313,7146287,7398635,7135381,8925913,7734396,8040611,7678606,6687227,6565681,6100835,6071345,6862291,8458842,8669279
2021-11-07T12:35,7260587,8118253,7595071,8292846,7535637,6743208,6099445,7303474,7269308,7848133,7584460,7405051,6508520,9829268,7417132,4640869,6941931,7311447,8875402,7304392,9632883,5201688,5374874,9551171,7193886,7419095,6556189,7698970,8098281,6760879,9956376,8186004,7837128,8173513,7269716
2021-11-07T12:40,8083653,6355688,7051371,8497564,7997870,6852780,6829297,5707735,6463434,5775266,7171299,7757163,7324394,6739162,7675960,6818573,8562854,6582279,7803948,6590475,6943490,6990601,5235236,8537092,9423133,6731437,7309623,7171868,7382654,9963434,8130383,6264120,7498693,8385452,5298166
2021-11-07T12:45,7483062,6851860,8104230,7110702,8186240,8974907,6491684,8297807,8193484,10196229,7732233,7963118,6482123,7759800,6975757,8390980,5860334,7253358,6655724,7385058,7442308,7848632,7316292,8038608,8179442,7642834,7125569,6843334,7554153,8284705,6096977,7354744,7808317,6885170,9639021
2021-11-07T12:50,7134883,5310239,8100615,8308809,7109452,8542638,7028087,5998951,6454578,7529318,5700269,5757712,6263980,6757350,6215238,9163330,7005420,7793978,8938777,7596828,8101774,7615299,6888672,8353580,8014558,5486860,7681832,7717804,8166356,7424842,6500277,4630001,7302436,9408155,8009532
2021-11-07T12:55,8478247,7721043,6977614,6654421,6721346,7047529,6275689,6463744,6627516,10803455,7753948,7354080,7539826,5378900,7799411,6384224,8244152,5523731,5929689,6987300,6690123,8065240,8622802,8045629,6817609,7899339,6094874,7153359,8268048,6413255,8392176,5511831,8405706,6241762,6298552
2021-11-07T13:00,6998361,7842525,8016397,7481828,7702728,8345864,8527815,7615464,7699693,8736221,6651984,10276846,7619582,5589821,7461255,8078461,8982049,5286384,6773573,8303814,7599825,6616642,7363883,8376121,6203561,6867313,6397905,7638751,9303306,11114715,6149623,9019140,7346087,8142830,8072360
2021-11-07T13:05,8293028,6383319,6852545,6363937,6786145,5518733,5907649,7834171,7330446,8419628,8051617,5318305,6573424,6245843,8922955,7668855,6062303,10422295,8834311,6661536,7933763,6522436,5583527,7330441,8356459,8557946,6569945,8498294,6182847,9494221,7981970,6325026,5949612,7109817,7809676
2021-11-07T13:10,6067013,7624748,7637685,6988041,6471380,5962603,8471835,6737243,8033106,6759950,7625153,9514125,8839012,6494566,7496013,8053328,8470820,7972560,6679906,7135860,7195030,7879998,8575338,7077753,8572277,7264181,7263448,7821499,5710329,6148008,6100682,7604574,7596072,6746362,7496297
2021-11-07T13:15,7475700,7882222,9916135,7558006,6873933,6780071,7346553,5319317,7062548,9265959,7536523,7466686,8810605,7368712,7190533,9114474,7017713,8291451,7807524,6781667,9092784,5907818,8946298,6226167,7358910,7526239,9256568,7841419,6693460,6214818,7957449,9237647,8944080,7365307,7120281
2021-11-07T13:20,7472485,7718995,6670446,5802648,8532448,7088091,7872498,7315482,8446127,7363942,7389513,6732177,6903663,8616127,6153691,6182794,8111131,6303051,7383314,7428031,8790179,7800564,7680712,6560181,5910870,7472214,8760438,7471329,7054565,7635853,7852682,7086814,8511332,6920482,8169958
2021-11-07T13:25,6989345,9717575,7199560,6545941,6487130,8793726,8538605,8325771,7584718,6834897,9571777,7833020,6885436,5872271,6127501,7323065,6628581,7471081,6996587,7115671,9473771,6510373,6683499,6923597,8164675,6358362,7543037,5076137,7692619,6366263,5917118,8594730,7187443,6602242,7178937
2021-11-07T13:30,8179264,7425924,7045028,4668103,6023291,6846805,6888489,6133452,7674043,7976369,7937933,7966018,8347736,8445236,7966099,8106436,7323127,6799497,6110080,7662662,6369356,5891153,9922385,5937215,7399123,7910219,7147586,7025427,7235534,7610868,8356171,7578686,7037812,8264066,8553033
2021-11-07T13:35,7514245,5621297,8078093,6031134,7003249,6717679,7250466,8533219,9895926,8842717,7639662,7288360,6608481,6092317,7750615,7539319,7443527,7686290,7669338,6635209,6955899,6059244,7542012,7826731,9359888,6291817,6469993,7003691,8055864,7690411,7783558,6732935,6425364,6435776,6935923
2021-11-07T13:40,6587797,7803476,7989133,5872100,7537541,7900126,8224907,6124107,7221608,7909365,8407121,9364651,6909087,6903897,6896264,6560636,7244975,7503537,7335143,6736450,8081591,8301096,6906407,6578115,7585177,7548795,7761711,6312745,6734848,8490951,8585303,7642892,7642651,6248187,5111975
2021-11-07T13:45,5260100,8422318,6806850,7801993,7270716,6976816,6036635,6510384,6943122,7423816,6276165,6292618,7066858,7257797,7612855,6942702,6274359,6116381,6401799,7460469,6859364,8070747,7960994,8416843,5523544,7078776,8013111,8331639,6856401,7067743,7757760,7200531,6852219,4543524,8828553
